,orig_gene,proc_gene
24618,si:ch211-135n15.3,sich211135n15.3
24619,si:ch211-197l9.5,sich211197l9.5
24620,si:ch211-215e19.6,sich211215e19.6
24621,si:ch211-221n20.4,sich211221n20.4
24622,si:ch211-231i17.4,sich211231i17.4
24623,si:ch211-234h8.7,sich211234h8.7
24624,si:ch211-236k19.2,sich211236k19.2
24625,si:ch211-246n15.2,sich211246n15.2
24626,si:ch211-63b16.3,sich21163b16.3
24627,si:ch211-76m11.9,sich21176m11.9
24628,si:ch73-138e16.5,sich73138e16.5
24629,si:ch73-313l22.2,sich73313l22.2
24630,si:ch73-359m17.8,sich73359m17.8
24631,si:ch73-90k17.1,sich7390k17.1
24632,si:dkey-111e8.4,sidkey111e8.4
24633,si:dkey-121h17.7,sidkey121h17.7
24634,si:dkey-16b10.1,sidkey16b10.1
24635,si:dkey-179k24.2,sidkey179k24.2
24636,si:dkey-191j3.2,sidkey191j3.2
24637,si:dkey-21e2.11,sidkey21e2.11
24638,si:dkey-23i12.9,sidkey23i12.9
24639,si:dkey-26i13.5,sidkey26i13.5
24640,si:dkey-275b16.2,sidkey275b16.2
24641,si:dkey-29d5.1,sidkey29d5.1
24642,si:dkey-3h23.3,sidkey3h23.3
24643,si:dkey-40g16.5,sidkey40g16.5
24644,si:dkey-65b12.10,sidkey65b12.10
24645,si:dkey-71l4.3,sidkey71l4.3
24646,si:dkey-79f11.8,sidkey79f11.8
24647,si:dkey-7f3.14,sidkey7f3.14
24648,si:dkey-7j22.4,sidkey7j22.4
24649,sod3a,sod3a
24650,spsb3b,spsb3b
24651,sstr2a,sstr2a
24652,taar11,taar11
24653,taar13d,taar13d
24654,taar19n,taar19n
24655,taar20c,taar20c
24656,tas1r2.2,tas1r2.2
24657,tas2r200.2,tas2r200.2
24658,tex26,tex26
24659,tnfsf13,tnfsf13
24660,traj10,traj10
24661,traj3,traj3
24662,vwa11,vwa11
24663,wfikkn2b,wfikkn2b
24664,zgc:158445,zgc158445
24665,zgc:165583,zgc165583
24666,zgc:175136,zgc175136
24667,zgc:55888,zgc55888
24668,znf1049,znf1049
24669,znf1139,znf1139
24670,znf1165,znf1165
24671,znf1172,znf1172
24672,znf1180,znf1180
24673,znf996,znf996
24674,AL627305.1,AL627305.1
24675,AL929229.1,AL929229.1
24676,AL929305.1,AL929305.1
24677,AL935198.1,AL935198.1
24678,AL935300.2,AL935300.2
24679,AL954741.1,AL954741.1
24680,BX004840.1,BX004840.1
24681,BX004976.1,BX004976.1
24682,BX085193.1,BX085193.1
24683,BX119314.1,BX119314.1
24684,BX248399.1,BX248399.1
24685,BX323022.1,BX323022.1
24686,BX465836.2,BX465836.2
24687,BX510919.1,BX510919.1
24688,BX511093.1,BX511093.1
24689,BX511250.1,BX511250.1
24690,BX537104.1,BX537104.1
24691,BX537288.3,BX537288.3
24692,BX544877.1,BX544877.1
24693,BX569798.1,BX569798.1
24694,BX601648.1,BX601648.1
24695,BX640512.3,BX640512.3
24696,BX649331.1,BX649331.1
24697,BX649421.1,BX649421.1
24698,BX649508.2,BX649508.2
24699,BX649608.1,BX649608.1
24700,BX663522.1,BX663522.1
24701,BX664742.1,BX664742.1
24702,BX681417.7,BX681417.7
24703,BX901883.4,BX901883.4
24704,BX936298.2,BX936298.2
24705,BX957252.3,BX957252.3
24706,CABZ01056052.1,CABZ01056052.1
24707,CABZ01073197.1,CABZ01073197.1
24708,CABZ01102578.1,CABZ01102578.1
24709,CABZ01118270.1,CABZ01118270.1
24710,CR339041.2,CR339041.2
24711,CR382337.3,CR382337.3
24712,CR385077.1,CR385077.1
24713,CR388157.1,CR388157.1
24714,CR388165.1,CR388165.1
24715,CR391910.1,CR391910.1
24716,CR392341.1,CR392341.1
24717,CR450780.2,CR450780.2
24718,CR450813.1,CR450813.1
24719,CR524827.1,CR524827.1
24720,CR626887.3,CR626887.3
24721,CR759845.2,CR759845.2
24722,CR847850.1,CR847850.1
24723,CR847899.2,CR847899.2
24724,CR848025.2,CR848025.2
24725,CR854965.1,CR854965.1
24726,CR925761.2,CR925761.2
24727,CR925879.1,CR925879.1
24728,CR933017.1,CR933017.1
24729,CT027623.1,CT027623.1
24730,CT033790.1,CT033790.1
24731,CT573163.1,CT573163.1
24732,CT573247.1,CT573247.1
24733,CT583727.1,CT583727.1
24734,CU019647.1,CU019647.1
24735,CU182823.3,CU182823.3
24736,CU462878.2,CU462878.2
24737,CU633999.1,CU633999.1
24738,CU694256.1,CU694256.1
24739,CU694807.1,CU694807.1
24740,CU695011.1,CU695011.1
24741,CU856621.1,CU856621.1
24742,CU896602.4,CU896602.4
24743,CU896691.3,CU896691.3
24744,CU927920.1,CU927920.1
24745,CU929426.1,CU929426.1
24746,CXCL11,CXCL11
24747,DCHS2,DCHS2
24748,FO904898.5,FO904898.5
24749,FP236735.1,FP236735.1
24750,FP325358.1,FP325358.1
24751,FQ377628.2,FQ377628.2
24752,LO017843.1,LO017843.1
24753,LO018231.1,LO018231.1
24754,LO018564.1,LO018564.1
24755,MAJIN,MAJIN
24756,RAB37,RAB37
24757,RF00088,RF00088
24758,RF00158,RF00158
24759,RF00263,RF00263
24760,TRIM62,TRIM62
24761,abcc6b.1,abcc6b.1
24762,cbln6,cbln6
24763,cbln9,cbln9
24764,ccdc36,ccdc36
24765,ccr6b,ccr6b
24766,cmpk2,cmpk2
24767,dre-let-7a-5,dre-let-7a-5
24768,dre-let-7c-2,dre-let-7c-2
24769,dre-mir-128-1,dre-mir-128-1
24770,dre-mir-146a,dre-mir-146a
24771,dre-mir-146b,dre-mir-146b
24772,dre-mir-18c,dre-mir-18c
24773,dre-mir-23a-2,dre-mir-23a-2
24774,fndc5a,fndc5a
24775,gltpb,gltpb
24776,gpbar1,gpbar1
24777,gtf2f2b,gtf2f2b
24778,gucy1b2,gucy1b2
24779,igic1s1,igic1s1
24780,il21r.2,il21r.2
24781,il26,il26
24782,irgf1,irgf1
24783,kcnj12b,kcnj12b
24784,lrrc18b,lrrc18b
24785,lrrc38a,lrrc38a
24786,mpp7b,mpp7b
24787,mxtx1,mxtx1
24788,nitr8,nitr8
24789,or104-1,or104-1
24790,or109-1,or109-1
24791,or125-6,or125-6
24792,or126-1,or126-1
24793,or133-1,or133-1
24794,ora5,ora5
24795,oxtr,oxtr
24796,pimr109,pimr109
24797,pimr132,pimr132
24798,qrfpra,qrfpra
24799,si:ch211-114c12.5,sich211114c12.5
24800,si:ch211-125c23.3,sich211125c23.3
24801,si:ch211-133n4.9,sich211133n4.9
24802,si:ch211-149e23.4,sich211149e23.4
24803,si:ch211-162i14.1,sich211162i14.1
24804,si:ch211-209a2.2,sich211209a2.2
24805,si:ch211-215e19.8,sich211215e19.8
24806,si:ch211-217k17.11,sich211217k17.11
24807,si:ch211-220f21.3,sich211220f21.3
24808,si:ch211-232d10.1,sich211232d10.1
24809,si:ch211-232p21.6,sich211232p21.6
24810,si:ch211-240l19.8,sich211240l19.8
24811,si:ch211-268b14.2,sich211268b14.2
24812,si:ch211-271g18.4,sich211271g18.4
24813,si:ch211-274k16.2,sich211274k16.2
24814,si:ch211-283l16.1,sich211283l16.1
24815,si:ch211-42i6.2,sich21142i6.2
24816,si:ch211-71m22.5,sich21171m22.5
24817,si:ch73-343g19.4,sich73343g19.4
24818,si:ch73-380l3.3,sich73380l3.3
24819,si:ch73-46n24.1,sich7346n24.1
24820,si:ch73-94k4.2,sich7394k4.2
24821,si:dkey-112e17.1,sidkey112e17.1
24822,si:dkey-157e10.6,sidkey157e10.6
24823,si:dkey-163m14.10,sidkey163m14.10
24824,si:dkey-211g8.9,sidkey211g8.9
24825,si:dkey-22p6.2,sidkey22p6.2
24826,si:dkey-233e3.3,sidkey233e3.3
24827,si:dkey-24c2.7,sidkey24c2.7
24828,si:dkey-27p18.7,sidkey27p18.7
24829,si:dkey-41c6.3,sidkey41c6.3
24830,si:dkey-44g17.6,sidkey44g17.6
24831,si:dkey-7e14.3,sidkey7e14.3
24832,si:dkeyp-107f9.1,sidkeyp107f9.1
24833,si:dkeyp-107f9.4,sidkeyp107f9.4
24834,si:dkeyp-4f2.3,sidkeyp4f2.3
24835,si:dkeyp-82h4.3,sidkeyp82h4.3
24836,soul5l,soul5l
24837,svopb,svopb
24838,taar10d,taar10d
24839,taar16g,taar16g
24840,taar20i,taar20i
24841,tas1r1,tas1r1
24842,timm23b,timm23b
24843,tmem187,tmem187
24844,tradv23.3.8,tradv23.3.8
24845,vwa5b1,vwa5b1
24846,wisp1a,wisp1a
24847,wnt3a,wnt3a
24848,zgc:101806,zgc101806
24849,zgc:113424,zgc113424
24850,zgc:175177,zgc175177
24851,zgc:194443,zgc194443
24852,zmp:0000001161,zmp0000001161
24853,znf1029,znf1029
24854,znf1033,znf1033
24855,znf1097,znf1097
24856,znf1127,znf1127
24857,znf414,znf414
24858,AL845428.3,AL845428.3
24859,AL928808.1,AL928808.1
24860,AL928920.1,AL928920.1
24861,AL929276.2,AL929276.2
24862,AL929315.1,AL929315.1
24863,AL935300.3,AL935300.3
24864,ANKRD66,ANKRD66
24865,BX000981.4,BX000981.4
24866,BX005275.1,BX005275.1
24867,BX005355.1,BX005355.1
24868,BX005461.1,BX005461.1
24869,BX088524.2,BX088524.2
24870,BX247946.1,BX247946.1
24871,BX248238.2,BX248238.2
24872,BX255896.1,BX255896.1
24873,BX255898.1,BX255898.1
24874,BX255920.1,BX255920.1
24875,BX276105.3,BX276105.3
24876,BX294375.1,BX294375.1
24877,BX321886.1,BX321886.1
24878,BX323797.2,BX323797.2
24879,BX323875.1,BX323875.1
24880,BX510922.4,BX510922.4
24881,BX537115.1,BX537115.1
24882,BX545856.2,BX545856.2
24883,BX548044.3,BX548044.3
24884,BX569779.1,BX569779.1
24885,BX571839.1,BX571839.1
24886,BX572078.1,BX572078.1
24887,BX640537.1,BX640537.1
24888,BX649388.1,BX649388.1
24889,BX649434.2,BX649434.2
24890,BX666065.2,BX666065.2
24891,BX842687.1,BX842687.1
24892,BX908780.5,BX908780.5
24893,BX914205.1,BX914205.1
24894,BX927193.2,BX927193.2
24895,BX927234.1,BX927234.1
24896,BX927317.2,BX927317.2
24897,CABZ01023247.1,CABZ01023247.1
24898,CABZ01024659.1,CABZ01024659.1
24899,CABZ01039096.1,CABZ01039096.1
24900,CABZ01071061.1,CABZ01071061.1
24901,CABZ01074470.1,CABZ01074470.1
24902,CABZ01081830.2,CABZ01081830.2
24903,CABZ01083546.1,CABZ01083546.1
24904,CABZ01088982.1,CABZ01088982.1
24905,CR318647.1,CR318647.1
24906,CR354611.1,CR354611.1
24907,CR376730.1,CR376730.1
24908,CR376776.1,CR376776.1
24909,CR376785.1,CR376785.1
24910,CR381686.2,CR381686.2
24911,CR383668.1,CR383668.1
24912,CR383672.2,CR383672.2
24913,CR392341.3,CR392341.3
24914,CR392347.1,CR392347.1
24915,CR450749.2,CR450749.2
24916,CR450787.1,CR450787.1
24917,CR450832.1,CR450832.1
24918,CR513785.1,CR513785.1
24919,CR626882.2,CR626882.2
24920,CR626907.1,CR626907.1
24921,CR753837.1,CR753837.1
24922,CR769772.2,CR769772.2
24923,CR774192.1,CR774192.1
24924,CR790377.1,CR790377.1
24925,CR790382.1,CR790382.1
24926,CR848840.1,CR848840.1
24927,CR854907.1,CR854907.1
24928,CR932017.1,CR932017.1
24929,CR936249.1,CR936249.1
24930,CT009487.2,CT009487.2
24931,CT030031.1,CT030031.1
24932,CT573157.1,CT573157.1
24933,CT573799.2,CT573799.2
24934,CT583728.12,CT583728.12
24935,CT998556.1,CT998556.1
24936,CU041345.1,CU041345.1
24937,CU137717.1,CU137717.1
24938,CU326364.1,CU326364.1
24939,CU467633.1,CU467633.1
24940,CU550714.1,CU550714.1
24941,CU633478.1,CU633478.1
24942,CU652893.1,CU652893.1
24943,CU682780.1,CU682780.1
24944,CU915534.1,CU915534.1
24945,CU929317.1,CU929317.1
24946,CZQB01146713.1,CZQB01146713.1
24947,FHIT,FHIT
24948,FO834823.1,FO834823.1
24949,FP015862.1,FP015862.1
24950,FP016208.1,FP016208.1
24951,FP102888.2,FP102888.2
24952,FP236356.1,FP236356.1
24953,HERC5,HERC5
24954,LT631676.1,LT631676.1
24955,RF00428,RF00428
24956,TMEM236,TMEM236
24957,abi3bpa,abi3bpa
24958,btr19,btr19
24959,ccl34b.9,ccl34b.9
24960,dre-mir-216a,dre-mir-216a
24961,dre-mir-30e-2,dre-mir-30e-2
24962,dsela,dsela
24963,ferd3l,ferd3l
24964,gpr101,gpr101
24965,hmx3b,hmx3b
24966,ifit8,ifit8
24967,igl1c3,igl1c3
24968,il12rb2,il12rb2
24969,il17a/f2,il17af2
24970,kbtbd13,kbtbd13
24971,kcnj8,kcnj8
24972,mep1a.2,mep1a.2
24973,mfsd11,mfsd11
24974,ndufa4l2b,ndufa4l2b
24975,nitr6a,nitr6a
24976,nitr7a,nitr7a
24977,odam,odam
24978,opn7a,opn7a
24979,or111-5,or111-5
24980,or128-6,or128-6
24981,or128-8,or128-8
24982,or137-8,or137-8
24983,pimr152,pimr152
24984,pimr180,pimr180
24985,pimr48,pimr48
24986,si:ch1073-188e1.1,sich1073188e1.1
24987,si:ch211-113e8.5,sich211113e8.5
24988,si:ch211-114l13.9,sich211114l13.9
24989,si:ch211-119o8.6,sich211119o8.6
24990,si:ch211-14a11.1,sich21114a11.1
24991,si:ch211-152p23.2,sich211152p23.2
24992,si:ch211-184m13.4,sich211184m13.4
24993,si:ch211-195b13.6,sich211195b13.6
24994,si:ch211-203b20.4,sich211203b20.4
24995,si:ch211-215j19.12,sich211215j19.12
24996,si:ch211-218m3.19,sich211218m3.19
24997,si:ch211-219a15.3,sich211219a15.3
24998,si:ch211-256e16.6,sich211256e16.6
24999,si:ch211-282j17.1,sich211282j17.1
25000,si:ch73-173p19.2,sich73173p19.2
25001,si:ch73-236c18.5,sich73236c18.5
25002,si:ch73-256j6.4,sich73256j6.4
25003,si:dkey-108k24.2,sidkey108k24.2
25004,si:dkey-13e3.1,sidkey13e3.1
25005,si:dkey-16m19.1,sidkey16m19.1
25006,si:dkey-222h21.3,sidkey222h21.3
25007,si:dkey-27d5.10,sidkey27d5.10
25008,si:dkey-285e18.5,sidkey285e18.5
25009,si:dkeyp-122a9.2,sidkeyp122a9.2
25010,si:dkeyp-52c3.5,sidkeyp52c3.5
25011,si:dkeyp-70f9.7,sidkeyp70f9.7
25012,si:zfos-451d2.2,sizfos451d2.2
25013,slc1a8b,slc1a8b
25014,smtla,smtla
25015,sycn.3,sycn.3
25016,taar12j,taar12j
25017,tas2r200.1,tas2r200.1
25018,tmtops3b,tmtops3b
25019,tradv24.0.1,tradv24.0.1
25020,v2rh10,v2rh10
25021,v2rh9,v2rh9
25022,xk,xk
25023,zgc:173856,zgc173856
25024,zgc:174259,zgc174259
25025,znf1027,znf1027
25026,znf1034,znf1034
25027,znf1098,znf1098
25028,AL831726.1,AL831726.1
25029,AL929182.1,AL929182.1
25030,AL929210.1,AL929210.1
25031,AL953894.1,AL953894.1
25032,BX000534.1,BX000534.1
25033,BX005174.1,BX005174.1
25034,BX005329.2,BX005329.2
25035,BX005462.1,BX005462.1
25036,BX072570.1,BX072570.1
25037,BX284640.1,BX284640.1
25038,BX294181.2,BX294181.2
25039,BX294661.2,BX294661.2
25040,BX323060.3,BX323060.3
25041,BX323448.1,BX323448.1
25042,BX324007.1,BX324007.1
25043,BX511077.1,BX511077.1
25044,BX537130.1,BX537130.1
25045,BX537137.2,BX537137.2
25046,BX545856.1,BX545856.1
25047,BX546499.1,BX546499.1
25048,BX548011.1,BX548011.1
25049,BX548011.4,BX548011.4
25050,BX649349.2,BX649349.2
25051,BX649448.1,BX649448.1
25052,BX649641.3,BX649641.3
25053,BX663520.1,BX663520.1
25054,BX681417.3,BX681417.3
25055,BX901881.1,BX901881.1
25056,BX927122.2,BX927122.2
25057,BX927407.1,BX927407.1
25058,BX950194.1,BX950194.1
25059,BX950205.1,BX950205.1
25060,CABZ01011673.1,CABZ01011673.1
25061,CABZ01074994.1,CABZ01074994.1
25062,CR376738.2,CR376738.2
25063,CR381664.2,CR381664.2
25064,CR381684.1,CR381684.1
25065,CR384085.1,CR384085.1
25066,CR385086.1,CR385086.1
25067,CR388363.1,CR388363.1
25068,CR394552.1,CR394552.1
25069,CR457444.1,CR457444.1
25070,CR457444.4,CR457444.4
25071,CR556708.1,CR556708.1
25072,CR556709.1,CR556709.1
25073,CR626874.1,CR626874.1
25074,CR774179.3,CR774179.3
25075,CR786582.1,CR786582.1
25076,CR788230.2,CR788230.2
25077,CT025588.1,CT025588.1
25078,CT573133.1,CT573133.1
25079,CT867973.2,CT867973.2
25080,CU138512.1,CU138512.1
25081,CU179759.1,CU179759.1
25082,CU184832.1,CU184832.1
25083,CU207281.2,CU207281.2
25084,CU468002.1,CU468002.1
25085,CU652528.1,CU652528.1
25086,CU694264.1,CU694264.1
25087,CU914811.1,CU914811.1
25088,CU915775.1,CU915775.1
25089,CU929073.1,CU929073.1
25090,FO680692.1,FO680692.1
25091,FP085399.1,FP085399.1
25092,FP236157.2,FP236157.2
25093,FP326649.2,FP326649.2
25094,LO018205.2,LO018205.2
25095,RF00186,RF00186
25096,ccdc162,ccdc162
25097,crtac1b,crtac1b
25098,crygs4,crygs4
25099,cuzd1.2,cuzd1.2
25100,dre-let-7c-1,dre-let-7c-1
25101,dre-mir-141,dre-mir-141
25102,dre-mir-181b-2,dre-mir-181b-2
25103,dre-mir-200c,dre-mir-200c
25104,dre-mir-26b,dre-mir-26b
25105,ftr04,ftr04
25106,hsd11b1lb,hsd11b1lb
25107,jak3,jak3
25108,or128-3,or128-3
25109,or128-7,or128-7
25110,pimr177,pimr177
25111,rassf9,rassf9
25112,rnf151,rnf151
25113,rnf182,rnf182
25114,rph3aa,rph3aa
25115,si:busm1-228j01.6,sibusm1228j01.6
25116,si:ch211-130h14.4,sich211130h14.4
25117,si:ch211-132b12.3,sich211132b12.3
25118,si:ch211-163g19.2,sich211163g19.2
25119,si:ch211-167j6.3,sich211167j6.3
25120,si:ch211-198m1.1,sich211198m1.1
25121,si:ch211-207e19.2,sich211207e19.2
25122,si:ch211-229g14.3,sich211229g14.3
25123,si:ch211-247l8.8,sich211247l8.8
25124,si:ch211-256e16.4,sich211256e16.4
25125,si:ch211-272b8.7,sich211272b8.7
25126,si:ch73-166o21.1,sich73166o21.1
25127,si:ch73-236c18.3,sich73236c18.3
25128,si:ch73-236c18.7,sich73236c18.7
25129,si:ch73-379f7.4,sich73379f7.4
25130,si:ch73-380l3.5,sich73380l3.5
25131,si:dkey-14o6.8,sidkey14o6.8
25132,si:dkey-199f5.7,sidkey199f5.7
25133,si:dkey-211g8.6,sidkey211g8.6
25134,si:dkey-222h21.1,sidkey222h21.1
25135,si:dkey-222h21.6,sidkey222h21.6
25136,si:dkey-238d18.7,sidkey238d18.7
25137,si:dkey-23f9.12,sidkey23f9.12
25138,si:dkey-27j5.7,sidkey27j5.7
25139,si:dkey-47k20.5,sidkey47k20.5
25140,si:dkey-58f10.13,sidkey58f10.13
25141,si:dkey-59p5.1,sidkey59p5.1
25142,si:dkey-7i4.23,sidkey7i4.23
25143,si:dkey-8o9.2,sidkey8o9.2
25144,si:dkeyp-82a1.1,sidkeyp82a1.1
25145,si:dkeyp-93a5.2,sidkeyp93a5.2
25146,si:zfos-754c12.2,sizfos754c12.2
25147,taar12c,taar12c
25148,taar14e,taar14e
25149,taar19h,taar19h
25150,tmem163a,tmem163a
25151,tradv10.0.4,tradv10.0.4
25152,tradv2.0.1,tradv2.0.1
25153,trim35-34,trim35-34
25154,v2ra17,v2ra17
25155,zgc:110348,zgc110348
25156,zgc:123321,zgc123321
25157,zmp:0000000937,zmp0000000937
25158,AL929321.1,AL929321.1
25159,BX001030.2,BX001030.2
25160,BX119902.3,BX119902.3
25161,BX119963.3,BX119963.3
25162,BX296562.2,BX296562.2
25163,BX324153.1,BX324153.1
25164,BX465868.2,BX465868.2
25165,BX470218.1,BX470218.1
25166,BX511227.2,BX511227.2
25167,BX571768.1,BX571768.1
25168,BX571796.1,BX571796.1
25169,BX601646.1,BX601646.1
25170,BX897729.1,BX897729.1
25171,BX908386.3,BX908386.3
25172,BX927123.1,BX927123.1
25173,BX927336.3,BX927336.3
25174,BX936303.1,BX936303.1
25175,BX957362.3,BX957362.3
25176,CABZ01064441.1,CABZ01064441.1
25177,CABZ01087953.1,CABZ01087953.1
25178,CABZ01103869.1,CABZ01103869.1
25179,CABZ01109058.1,CABZ01109058.1
25180,CR376797.1,CR376797.1
25181,CR381673.2,CR381673.2
25182,CR388102.1,CR388102.1
25183,CR394532.2,CR394532.2
25184,CR396590.3,CR396590.3
25185,CR513782.2,CR513782.2
25186,CR589944.2,CR589944.2
25187,CR792437.1,CR792437.1
25188,CR846090.1,CR846090.1
25189,CR847944.2,CR847944.2
25190,CR847983.1,CR847983.1
25191,CR855375.2,CR855375.2
25192,CR974461.1,CR974461.1
25193,CT025695.1,CT025695.1
25194,CT030012.1,CT030012.1
25195,CU179702.1,CU179702.1
25196,CU463231.1,CU463231.1
25197,CU655829.1,CU655829.1
25198,CU855758.1,CU855758.1
25199,CU915778.1,CU915778.1
25200,CU928063.1,CU928063.1
25201,CU972454.5,CU972454.5
25202,FP016012.1,FP016012.1
25203,FP067440.1,FP067440.1
25204,FP236157.1,FP236157.1
25205,FQ790367.1,FQ790367.1
25206,LO017682.1,LO017682.1
25207,LO018205.1,LO018205.1
25208,LO018585.1,LO018585.1
25209,RASGRP2,RASGRP2
25210,TC2N,TC2N
25211,adora2b,adora2b
25212,arg1,arg1
25213,bdh2,bdh2
25214,cacng1b,cacng1b
25215,ccr10,ccr10
25216,cfhl3,cfhl3
25217,chrm1a,chrm1a
25218,cplx3a,cplx3a
25219,csgalnact1b,csgalnact1b
25220,diras1b,diras1b
25221,dnah9,dnah9
25222,dre-mir-107b,dre-mir-107b
25223,dre-mir-130a,dre-mir-130a
25224,dre-mir-202,dre-mir-202
25225,dre-mir-20b,dre-mir-20b
25226,echdc3,echdc3
25227,fgf6a,fgf6a
25228,ftr05,ftr05
25229,ftr25,ftr25
25230,ftr36,ftr36
25231,ghsrb,ghsrb
25232,gpr26,gpr26
25233,hapln2,hapln2
25234,hcrtr2,hcrtr2
25235,hmgcll1,hmgcll1
25236,hsd3b2,hsd3b2
25237,htr2cl2,htr2cl2
25238,mc2r,mc2r
25239,nanos2,nanos2
25240,npy8ar,npy8ar
25241,or113-1,or113-1
25242,or124-1,or124-1
25243,p2ry8,p2ry8
25244,pimr200,pimr200
25245,prlh2r,prlh2r
25246,psmb13a,psmb13a
25247,ptger1b,ptger1b
25248,sftpba,sftpba
25249,si:ch211-105n15.1,sich211105n15.1
25250,si:ch211-106k21.5,sich211106k21.5
25251,si:ch211-147m20.3,sich211147m20.3
25252,si:ch211-149b19.4,sich211149b19.4
25253,si:ch211-14i3.2,sich21114i3.2
25254,si:ch211-190k17.19,sich211190k17.19
25255,si:ch211-238e22.8,sich211238e22.8
25256,si:ch211-253p18.5,sich211253p18.5
25257,si:ch211-255f4.13,sich211255f4.13
25258,si:ch211-263l8.1,sich211263l8.1
25259,si:ch73-41e3.7,sich7341e3.7
25260,si:ch73-44m9.3,sich7344m9.3
25261,si:dkey-102f14.7,sidkey102f14.7
25262,si:dkey-103k4.1,sidkey103k4.1
25263,si:dkey-151m22.8,sidkey151m22.8
25264,si:dkey-157l19.2,sidkey157l19.2
25265,si:dkey-21e2.3,sidkey21e2.3
25266,si:dkey-234i14.9,sidkey234i14.9
25267,si:dkey-26i13.7,sidkey26i13.7
25268,si:dkey-27j5.11,sidkey27j5.11
25269,si:dkey-27l15.1,sidkey27l15.1
25270,si:dkey-31n13.4,sidkey31n13.4
25271,si:dkey-32n7.7,sidkey32n7.7
25272,si:dkey-56m15.8,sidkey56m15.8
25273,si:dkey-71p21.13,sidkey71p21.13
25274,si:dkey-79c1.1,sidkey79c1.1
25275,si:dkeyp-3f10.12,sidkeyp3f10.12
25276,si:dkeyp-82b4.3,sidkeyp82b4.3
25277,si:dkeyp-92c9.2,sidkeyp92c9.2
25278,si:dkeyp-98a7.4,sidkeyp98a7.4
25279,slc16a5b,slc16a5b
25280,slc16a7,slc16a7
25281,snpha,snpha
25282,taar18b,taar18b
25283,tlr22,tlr22
25284,tmem144b,tmem144b
25285,tradv23.0.1,tradv23.0.1
25286,traj11,traj11
25287,zgc:153968,zgc153968
25288,zgc:171695,zgc171695
25289,znf1037,znf1037
25290,znf1062,znf1062
25291,AL928685.1,AL928685.1
25292,AL929192.1,AL929192.1
25293,AL929396.1,AL929396.1
25294,AL929520.2,AL929520.2
25295,AL935279.1,AL935279.1
25296,AL954868.1,AL954868.1
25297,BX005124.1,BX005124.1
25298,BX294387.1,BX294387.1
25299,BX323588.2,BX323588.2
25300,BX470137.1,BX470137.1
25301,BX510324.1,BX510324.1
25302,BX511187.1,BX511187.1
25303,BX511231.1,BX511231.1
25304,BX511265.5,BX511265.5
25305,BX530407.1,BX530407.1
25306,BX539332.2,BX539332.2
25307,BX546453.1,BX546453.1
25308,BX547992.2,BX547992.2
25309,BX548044.1,BX548044.1
25310,BX571681.2,BX571681.2
25311,BX640465.1,BX640465.1
25312,BX649313.1,BX649313.1
25313,BX666064.1,BX666064.1
25314,BX842699.1,BX842699.1
25315,BX890559.2,BX890559.2
25316,BX901907.2,BX901907.2
25317,BX908795.4,BX908795.4
25318,BX927369.1,BX927369.1
25319,BX936317.1,BX936317.1
25320,BX957279.1,BX957279.1
25321,CABZ01007816.1,CABZ01007816.1
25322,CABZ01018874.2,CABZ01018874.2
25323,CABZ01028298.1,CABZ01028298.1
25324,CABZ01041495.1,CABZ01041495.1
25325,CABZ01056051.1,CABZ01056051.1
25326,CABZ01067557.1,CABZ01067557.1
25327,CABZ01083815.1,CABZ01083815.1
25328,CABZ01088484.1,CABZ01088484.1
25329,CABZ01111555.1,CABZ01111555.1
25330,CR318625.1,CR318625.1
25331,CR352209.1,CR352209.1
25332,CR352226.3,CR352226.3
25333,CR381579.2,CR381579.2
25334,CR382325.1,CR382325.1
25335,CR387984.1,CR387984.1
25336,CR388046.2,CR388046.2
25337,CR391991.5,CR391991.5
25338,CR392335.1,CR392335.1
25339,CR513782.3,CR513782.3
25340,CR626887.2,CR626887.2
25341,CR788254.2,CR788254.2
25342,CR847523.1,CR847523.1
25343,CR925803.1,CR925803.1
25344,CT025650.1,CT025650.1
25345,CT583626.1,CT583626.1
25346,CT737184.1,CT737184.1
25347,CT955996.1,CT955996.1
25348,CT990567.2,CT990567.2
25349,CU041319.3,CU041319.3
25350,CU459174.1,CU459174.1
25351,CU464134.2,CU464134.2
25352,CU660013.3,CU660013.3
25353,CU856621.2,CU856621.2
25354,CU929133.1,CU929133.1
25355,FO681314.1,FO681314.1
25356,FP009765.1,FP009765.1
25357,FP085399.4,FP085399.4
25358,FP236331.1,FP236331.1
25359,FP236551.1,FP236551.1
25360,FP236810.1,FP236810.1
25361,FP340292.1,FP340292.1
25362,acot22,acot22
25363,ankmy2b,ankmy2b
25364,ankrd34ba,ankrd34ba
25365,avpr2l,avpr2l
25366,cd79b,cd79b
25367,clca5.2,clca5.2
25368,cxcl11.8,cxcl11.8
25369,dnajb9a,dnajb9a
25370,f13b,f13b
25371,ft2,ft2
25372,htr6,htr6
25373,kcnq4,kcnq4
25374,lrrc3cb,lrrc3cb
25375,mblac2,mblac2
25376,meox2b,meox2b
25377,mir140,mir140
25378,mir223,mir223
25379,mir99-2,mir99-2
25380,ms4a17a.17,ms4a17a.17
25381,olfcq19,olfcq19
25382,ovgp1,ovgp1
25383,pimr202,pimr202
25384,pimr84,pimr84
25385,si:ch1073-75o15.4,sich107375o15.4
