orig_gene,proc_gene
BX927336.1,BX927336.1
si:ch211-215p11.3,sich211215p11.3
si:dkey-26m3.3,sidkey26m3.3
BX927336.2,BX927336.2
si:ch211-215p11.1-1,sich211215p11.1-1
si:dkey-31n13.4,sidkey31n13.4
BX927287.1,BX927287.1
BX942815.11,BX942815.11
si:dkey-26m3.1,sidkey26m3.1
crestin,crestin
znf1122,znf1122
si:dkey-124l13.1,sidkey124l13.1
BX324142.1,BX324142.1
znf1040,znf1040
si:ch211-196f19.1,sich211196f19.1
si:ch211-196h24.2,sich211196h24.2
si:ch211-196h24.1,sich211196h24.1
BX321887.12,BX321887.12
BX321887.2,BX321887.2
si:dkey-28k24.2,sidkey28k24.2
znf980-1,znf980-1
znf1063,znf1063
CR356223.2,CR356223.2
znf1023-1,znf1023-1
znf1020,znf1020
znf1113,znf1113
znf1064,znf1064
si:ch211-234c11.2,sich211234c11.2
si:ch211-234c11.3,sich211234c11.3
zgc:173705-1,zgc1737051
znf1036,znf1036
znf1146,znf1146
si:dkey-40n15.1,sidkey40n15.1
CR293502.1,CR293502.1
si:ch211-42i6.2,sich21142i6.2
BX942819.3,BX942819.3
BX942819.1,BX942819.1
si:dkey-5i16.5-1,sidkey5i16.5-1
si:dkey-159n16.2,sidkey159n16.2
si:ch211-197e7.3,sich211197e7.3
BX927318.1,BX927318.1
znf1057,znf1057
znf974,znf974
BX465205.2,BX465205.2
BX465205.3,BX465205.3
si:ch211-197e7.1,sich211197e7.1
BX324126.1,BX324126.1
zgc:173709,zgc173709
BX957251.1,BX957251.1
si:dkey-156k2.4-1,sidkey156k2.4-1
si:dkey-16p19.5-2,sidkey16p19.5-2
CR356227.1,CR356227.1
si:ch211-152l15.2,sich211152l15.2
si:dkey-16p6.1-7,sidkey16p6.1-7
znf1135,znf1135
znf1066,znf1066
si:dkey-156k2.7,sidkey156k2.7
si:dkey-156k2.8,sidkey156k2.8
BX663613.1,BX663613.1
zgc:174704,zgc174704
znf977-1,znf977-1
BX855590.1,BX855590.1
znf1110,znf1110
znf1058,znf1058
si:ch211-245n8.4,sich211245n8.4
znf1045,znf1045
si:ch211-208f21.2,sich211208f21.2
si:ch211-208f21.3,sich211208f21.3
si:dkey-156j15.1,sidkey156j15.1
znf1026-1,znf1026-1
BX005380.2,BX005380.2
znf1141,znf1141
BX005380.1,BX005380.1
si:dkeyp-82b4.3,sidkeyp82b4.3
CR628395.1,CR628395.1
si:dkey-165e24.1,sidkey165e24.1
si:dkeyp-90h9.1,sidkeyp90h9.1
BX321870.2,BX321870.2
BX321870.1,BX321870.1
BX908721.1,BX908721.1
si:dkey-22a18.2,sidkey22a18.2
BX649431.1,BX649431.1
si:dkey-16b10.1,sidkey16b10.1
BX649431.4,BX649431.4
znf1034,znf1034
si:dkey-16b10.2,sidkey16b10.2
zgc:173705-2,zgc1737052
CR318589.2,CR318589.2
si:dkeyp-107f9.4,sidkeyp107f9.4
BX640584.18,BX640584.18
si:dkey-78o7.3,sidkey78o7.3
BX640584.1,BX640584.1
si:dkeyp-44b5.5,sidkeyp44b5.5
BX666065.2,BX666065.2
BX640547.1,BX640547.1
si:dkey-4j21.2-1,sidkey4j21.2-1
BX640547.2,BX640547.2
BX571954.1,BX571954.1
BX571954.3,BX571954.3
si:dkey-201g16.1,sidkey201g16.1
si:ch211-171l17.14,sich211171l17.14
BX649421.1,BX649421.1
si:ch211-207e19.2,sich211207e19.2
znf1053-1,znf1053-1
znf1037,znf1037
si:dkey-250k10.1,sidkey250k10.1
BX571843.1,BX571843.1
si:dkey-250k10.4,sidkey250k10.4
CR388042.1,CR388042.1
CR388042.2,CR388042.2
CABZ01031673.1,CABZ01031673.1
si:ch211-249c2.1,sich211249c2.1
si:dkey-199m13.7-1,sidkey199m13.7-1
BX936303.2,BX936303.2
znf995-1,znf995-1
BX936303.1,BX936303.1
si:ch211-223g7.6-1,sich211223g7.6-1
zgc:174944,zgc174944
si:ch211-223g7.2,sich211223g7.2
BX572628.1,BX572628.1
si:ch211-227e10.6-1,sich211227e10.6-1
znf974-1,znf974-1
si:ch211-227e10.3,sich211227e10.3
si:ch211-227e10.1,sich211227e10.1
CR388413.1,CR388413.1
CR388413.4,CR388413.4
CR388413.3,CR388413.3
CR388413.2,CR388413.2
si:dkeyp-82b4.6-1,sidkeyp82b4.6-1
si:dkey-56m15.9,sidkey56m15.9
si:dkey-56m15.2,sidkey56m15.2
si:dkey-56m15.8,sidkey56m15.8
si:dkey-56m15.6,sidkey56m15.6
si:dkey-56m15.5,sidkey56m15.5
BX005245.1,BX005245.1
si:dkey-56m15.3,sidkey56m15.3
BX465836.2,BX465836.2
BX465836.1,BX465836.1
znf1039,znf1039
si:dkey-191j3.2,sidkey191j3.2
si:dkey-61p9.9,sidkey61p9.9
BX546503.1,BX546503.1
si:dkey-157e10.6,sidkey157e10.6
znf998,znf998
CT027586.1,CT027586.1
znf569l,znf569l
CR762475.1,CR762475.1
znf1029,znf1029
znf1078,znf1078
CR762475.4,CR762475.4
znf1074,znf1074
CU278559.1,CU278559.1
CT583728.13,CT583728.13
CT583728.24,CT583728.24
CT583728.11,CT583728.11
CT583728.20,CT583728.20
CT583728.3,CT583728.3
CT583728.2,CT583728.2
CT583728.4,CT583728.4
AL772298.2,AL772298.2
AL772298.1,AL772298.1
AL772298.3,AL772298.3
znf1133,znf1133
znf986,znf986
si:dkey-16p6.1-8,sidkey16p6.1-8
si:ch211-207e19.2-1,sich211207e19.2-1
si:ch211-207e19.15,sich211207e19.15
znf972,znf972
CT025669.1,CT025669.1
zgc:174275,zgc174275
CT025669.2,CT025669.2
si:ch211-237a4.2-1,sich211237a4.2-1
si:dkey-41c6.3,sidkey41c6.3
CR812471.1,CR812471.1
znf1118-1,znf1118-1
si:ch211-227p7.5,sich211227p7.5
znf1047-1,znf1047-1
BX649355.1,BX649355.1
si:dkeyp-33c10.7,sidkeyp33c10.7
si:dkey-269o24.6,sidkey269o24.6
BX957361.2,BX957361.2
si:dkey-269o24.1,sidkey269o24.1
BX957361.1,BX957361.1
znf999,znf999
si:ch211-161m3.1,sich211161m3.1
si:ch211-238e22.7,sich211238e22.7
si:ch211-238e22.5,sich211238e22.5
si:ch211-238e22.4,sich211238e22.4
BX890548.1,BX890548.1
si:ch211-238e22.8-1,sich211238e22.8-1
si:dkey-16p6.4-1,sidkey16p6.4-1
zgc:194906,zgc194906
LO018289.1,LO018289.1
BX511018.2,BX511018.2
znf1069,znf1069
si:dkey-40j3.3,sidkey40j3.3
BX510934.3,BX510934.3
BX510934.1,BX510934.1
BX510934.2,BX510934.2
zgc:174703,zgc174703
pimr168-2,pimr168-2
il17ra1b,il17ra1b
il17ra2,il17ra2
BX324181.2,BX324181.2
BX324181.1,BX324181.1
FP236354.1,FP236354.1
zgc:174314,zgc174314
CR388206.1,CR388206.1
znf1097,znf1097
CT027609.1,CT027609.1
si:dkey-57k17.1,sidkey57k17.1
CR388095.2,CR388095.2
si:dkey-16p6.1-9,sidkey16p6.1-9
si:ch211-196f19.1-1,sich211196f19.1-1
CR388095.1,CR388095.1
si:ch211-212k5.1,sich211212k5.1
CT027696.1,CT027696.1
si:ch211-212k5.4,sich211212k5.4
CR388148.2,CR388148.2
si:dkey-28i19.1,sidkey28i19.1
si:dkey-25i10.1,sidkey25i10.1
CR388148.1,CR388148.1
CR388172.13,CR388172.13
CR388172.1,CR388172.1
si:dkey-29j8.1-1,sidkey29j8.1-1
si:ch211-64i20.3-1,sich21164i20.3-1
BX469910.2,BX469910.2
znf1132,znf1132
znf1127-1,znf1127-1
znf993,znf993
BX927122.2,BX927122.2
znf1085-1,znf1085-1
BX927122.1,BX927122.1
si:dkey-105i14.1,sidkey105i14.1
znf1084,znf1084
zgc:173720,zgc173720
znf1050,znf1050
si:ch211-241n15.3,sich211241n15.3
znf993-1,znf993-1
si:dkey-4e4.1-1,sidkey4e4.1-1
si:dkey-149m13.5,sidkey149m13.5
si:dkey-149m13.4,sidkey149m13.4
znf1068,znf1068
CR846087.1,CR846087.1
si:dkey-16p6.1-10,sidkey16p6.1-10
CR846087.2,CR846087.2
znf1109-1,znf1109-1
znf1033,znf1033
CR388052.1,CR388052.1
CR388052.3,CR388052.3
znf1080,znf1080
CU138542.1,CU138542.1
si:dkey-248e17.5,sidkey248e17.5
si:dkey-51d8.1-1,sidkey51d8.1-1
znf1121-1,znf1121-1
CU138542.2,CU138542.2
znf1130,znf1130
si:dkey-16p6.1-11,sidkey16p6.1-11
si:dkey-211i20.2,sidkey211i20.2
si:dkey-211i20.5,sidkey211i20.5
CABZ01016118.1,CABZ01016118.1
si:dkey-254e13.6,sidkey254e13.6
CR388363.2,CR388363.2
si:dkey-196n19.2,sidkey196n19.2
si:dkey-82i20.2,sidkey82i20.2
CR854965.2,CR854965.2
BX000981.4,BX000981.4
BX000981.2,BX000981.2
znf1021-1,znf1021-1
si:dkey-26i24.1,sidkey26i24.1
znf1129,znf1129
znf1104-1,znf1104-1
znf1082,znf1082
znf1077,znf1077
CABZ01038376.1,CABZ01038376.1
si:dkey-16p6.1-12,sidkey16p6.1-12
si:dkey-146c18.5,sidkey146c18.5
znf1056,znf1056
si:dkey-146c18.2,sidkey146c18.2
CT990567.2,CT990567.2
si:dkey-27n6.1,sidkey27n6.1
si:dkeyp-35e5.9,sidkeyp35e5.9
si:dkeyp-35e5.5,sidkeyp35e5.5
si:dkeyp-35e5.10,sidkeyp35e5.10
znf1079,znf1079
BX294383.1,BX294383.1
si:ch211-79g12.1,sich21179g12.1
si:dkey-165b20.3,sidkey165b20.3
si:dkey-51d8.1-2,sidkey51d8.1-2
si:dkey-28k24.2-1,sidkey28k24.2-1
si:ch211-237a4.2-2,sich211237a4.2-2
znf1131,znf1131
si:dkey-238o14.3,sidkey238o14.3
si:dkey-82i20.2-1,sidkey82i20.2-1
si:dkey-217g21.3,sidkey217g21.3
CR927050.1,CR927050.1
CR927050.2,CR927050.2
CR450780.2,CR450780.2
zgc:173714,zgc173714
CR450780.1,CR450780.1
CR450780.3,CR450780.3
si:ch211-258f1.3,sich211258f1.3
znf1098,znf1098
si:dkey-16p6.1-13,sidkey16p6.1-13
znf1048,znf1048
si:dkey-92j16.2,sidkey92j16.2
si:dkey-30f3.2,sidkey30f3.2
BX901974.3,BX901974.3
BX901974.1,BX901974.1
si:dkey-179k24.1,sidkey179k24.1
si:dkey-179k24.2,sidkey179k24.2
CR790365.1,CR790365.1
znf1091,znf1091
zgc:173607,zgc173607
si:dkey-179k24.5,sidkey179k24.5
znf1106,znf1106
znf1103,znf1103
BX914205.2,BX914205.2
BX914205.3,BX914205.3
znf1089-1,znf1089-1
BX914205.1,BX914205.1
si:dkey-220o21.3,sidkey220o21.3
CT956002.2,CT956002.2
CT956002.1,CT956002.1
znf1147,znf1147
si:ch211-223a21.1,sich211223a21.1
CR790382.4,CR790382.4
znf1105,znf1105
BX936382.1,BX936382.1
si:ch211-223a21.3,sich211223a21.3
si:ch211-223a21.4,sich211223a21.4
znf1099-1,znf1099-1
si:ch211-223a21.6,sich211223a21.6
BX914214.1,BX914214.1
BX914214.2,BX914214.2
BX914214.15,BX914214.15
znf1018,znf1018
znf988,znf988
si:ch211-234c11.2-1,sich211234c11.2-1
BX928743.1,BX928743.1
CT955963.1,CT955963.1
si:ch211-283l16.1,sich211283l16.1
si:dkey-14o6.2,sidkey14o6.2
si:ch211-194h1.2,sich211194h1.2
znf1126,znf1126
si:dkey-14o6.4,sidkey14o6.4
si:dkey-14o6.1,sidkey14o6.1
znf1027,znf1027
znf1095,znf1095
si:dkey-14o6.8,sidkey14o6.8
znf1108-1,znf1108-1
si:dkeyp-5g9.1,sidkeyp5g9.1
si:dkey-205i10.1,sidkey205i10.1
si:dkey-205i10.2,sidkey205i10.2
si:ch211-203c5.3,sich211203c5.3
si:dkey-27n6.1-1,sidkey27n6.1-1
BX004873.1,BX004873.1
BX649556.1,BX649556.1
BX649556.2,BX649556.2
si:dkey-29m1.2,sidkey29m1.2
BX649331.1,BX649331.1
znf1070,znf1070
CT573263.1,CT573263.1
BX572103.1,BX572103.1
znf1091-1,znf1091-1
si:ch211-223k15.1,sich211223k15.1
si:ch211-66c13.1,sich21166c13.1
si:ch211-133h13.1,sich211133h13.1
znf1096,znf1096
CT573234.1,CT573234.1
znf1043,znf1043
CT737127.1,CT737127.1
znf1146-1,znf1146-1
si:dkey-237g15.2,sidkey237g15.2
si:dkey-16p6.1-14,sidkey16p6.1-14
BX548011.3,BX548011.3
wu:fi09b08,wufi09b08
BX548011.2,BX548011.2
BX548011.4,BX548011.4
si:dkey-16p6.1-15,sidkey16p6.1-15
zgc:174180-1,zgc1741801
CR388378.3,CR388378.3
CR388378.1,CR388378.1
znf985-1,znf985-1
si:dkey-264f17.3,sidkey264f17.3
si:dkey-264f17.1,sidkey264f17.1
si:ch211-266c8.1,sich211266c8.1
si:dkey-264f17.2,sidkey264f17.2
zgc:173615,zgc173615
si:ch211-209j12.3,sich211209j12.3
si:ch211-209j12.2,sich211209j12.2
si:ch211-209j12.1,sich211209j12.1
znf1078-1,znf1078-1
si:dkey-82i20.5,sidkey82i20.5
si:ch211-209j12.6,sich211209j12.6
si:dkey-246j6.1,sidkey246j6.1
si:dkey-246j6.3,sidkey246j6.3
si:ch211-145h19.3,sich211145h19.3
znf1025,znf1025
znf1101,znf1101
znf993-2,znf993-2
znf1030,znf1030
si:ch211-120c15.3,sich211120c15.3
si:ch211-76m11.8-1,sich21176m11.8-1
zgc:174944-1,zgc1749441
znf1081,znf1081
BX088547.1,BX088547.1
znf1087,znf1087
znf1117,znf1117
si:ch211-145h19.5,sich211145h19.5
znf1076,znf1076
si:dkey-190j3.4,sidkey190j3.4
si:dkey-3h2.4,sidkey3h2.4
si:ch211-171l17.14-1,sich211171l17.14-1
si:ch211-171l17.4,sich211171l17.4
si:ch211-208f21.3-1,sich211208f21.3-1
si:dkey-3h2.4-1,sidkey3h2.4-1
si:dkey-3h2.3,sidkey3h2.3
si:dkey-3h2.2,sidkey3h2.2
si:ch211-11p18.6,sich21111p18.6
si:dkey-29j8.1-2,sidkey29j8.1-2
si:ch211-76m11.3,sich21176m11.3
si:dkey-190j3.6,sidkey190j3.6
si:rp71-7l19.2-1,sirp717l19.2-1
si:dkey-265e15.2-1,sidkey265e15.2-1
si:dkey-190j3.2-1,sidkey190j3.2-1
si:dkey-51d8.3-1,sidkey51d8.3-1
CABZ01033540.1,CABZ01033540.1
si:dkeyp-44b5.5-1,sidkeyp44b5.5-1
si:dkey-11d20.1-2,sidkey11d20.1-2
si:ch211-211k8.12,sich211211k8.12
BX088583.2,BX088583.2
BX088583.1,BX088583.1
si:dkey-28k24.2-3,sidkey28k24.2-3
si:dkey-16p6.1-16,sidkey16p6.1-16
si:ch211-127b6.2-1,sich211127b6.2-1
im:7141269,im7141269
si:ch211-108c17.2,sich211108c17.2
CU468012.1,CU468012.1
CU468012.3,CU468012.3
CU468012.4,CU468012.4
si:dkeyp-80d11.12,sidkeyp80d11.12
si:dkeyp-80d11.4,sidkeyp80d11.4
si:dkeyp-80d11.14,sidkeyp80d11.14
si:dkeyp-80d11.10,sidkeyp80d11.10
BX548059.1,BX548059.1
si:dkeyp-80d11.1,sidkeyp80d11.1
si:dkey-193i10.4,sidkey193i10.4
CT737123.1,CT737123.1
si:dkey-193i10.1,sidkey193i10.1
si:ch211-205a14.7,sich211205a14.7
si:rp71-7l19.2-2,sirp717l19.2-2
CR376730.1,CR376730.1
si:ch211-205a14.1,sich211205a14.1
si:dkeyp-123a12.2,sidkeyp123a12.2
BX950220.1,BX950220.1
si:ch211-76m11.9,sich21176m11.9
si:ch211-76m11.8-2,sich21176m11.8-2
si:ch211-76m11.15,sich21176m11.15
si:ch211-76m11.3-1,sich21176m11.3-1
BX936384.1,BX936384.1
si:ch211-76m11.5-1,sich21176m11.5-1
si:dkey-16p6.1-17,sidkey16p6.1-17
si:dkey-27n6.1-2,sidkey27n6.1-2
si:dkey-27n6.4,sidkey27n6.4
BX927130.1,BX927130.1
BX927130.3,BX927130.3
BX927130.4,BX927130.4
si:dkeyp-4f2.1-1,sidkeyp4f2.1-1
znf1116-1,znf1116-1
znf1017,znf1017
si:dkey-264f17.4,sidkey264f17.4
CU302323.1,CU302323.1
si:dkey-29j8.1-3,sidkey29j8.1-3
CU651668.1,CU651668.1
ftr64,ftr64
pyroxd1,pyroxd1
parp11,parp11
LO017820.1,LO017820.1
slco1f1,slco1f1
slco1f4,slco1f4
zgc:165515,zgc165515
si:cabz01071912.2,sicabz01071912.2
si:cabz01071911.3,sicabz01071911.3
CABZ01071909.1,CABZ01071909.1
si:cabz01071909.2,sicabz01071909.2
CR788316.3,CR788316.3
si:ch211-161m3.6,sich211161m3.6
CR788316.1,CR788316.1
CR788316.2,CR788316.2
CR788316.4,CR788316.4
zgc:175107,zgc175107
si:ch211-161m3.4,sich211161m3.4
si:cabz01054396.2,sicabz01054396.2
si:cabz01054394.5,sicabz01054394.5
si:cabz01054394.6,sicabz01054394.6
si:cabz01054394.7,sicabz01054394.7
CABZ01054394.1,CABZ01054394.1
CABZ01054391.1,CABZ01054391.1
rab3ip,rab3ip
myrfl,myrfl
LO018021.1,LO018021.1
zgc:152938,zgc152938
si:ch73-170d6.2,sich73170d6.2
si:ch73-170d6.3,sich73170d6.3
si:ch73-170d6.4,sich73170d6.4
LO018260.1,LO018260.1
LO018260.3,LO018260.3
LO018260.2,LO018260.2
CABZ01021435.1,CABZ01021435.1
CABZ01021433.1,CABZ01021433.1
wu:fc30c06,wufc30c06
si:cabz01021430.2,sicabz01021430.2
zgc:171727,zgc171727
si:cabz01021426.2,sicabz01021426.2
zgc:162958,zgc162958
si:ch73-120g24.4,sich73120g24.4
si:ch73-266f23.1,sich73266f23.1
si:ch73-266f23.1-1,sich73266f23.1-1
znf1015,znf1015
CU570689.1,CU570689.1
CU570689.2,CU570689.2
znf1015-1,znf1015-1
znf1015-2,znf1015-2
si:ch211-165i18.2,sich211165i18.2
si:ch73-266f23.3,sich73266f23.3
znf989,znf989
si:dkey-262g12.7,sidkey262g12.7
zgc:173624,zgc173624
BX855614.3,BX855614.3
si:dkey-262g12.14,sidkey262g12.14
BX855614.2,BX855614.2
zgc:171551,zgc171551
BX855614.4,BX855614.4
si:dkey-262g12.10,sidkey262g12.10
si:dkey-262g12.3,sidkey262g12.3
BX855614.1,BX855614.1
si:dkey-262g12.12,sidkey262g12.12
si:cabz01032454.3,sicabz01032454.3
CABZ01069022.2,CABZ01069022.2
CABZ01069022.1,CABZ01069022.1
CABZ01069020.1,CABZ01069020.1
LO018181.1,LO018181.1
si:cabz01069013.3,sicabz01069013.3
LO018205.1,LO018205.1
LO018205.3,LO018205.3
LO018205.2,LO018205.2
si:cabz01069012.2,sicabz01069012.2
rab21,rab21
CABZ01072523.1,CABZ01072523.1
trim24,trim24
ptprr,ptprr
ptprb,ptprb
zmp:0000001020,zmp0000001020
LO018124.1,LO018124.1
kcna1b,kcna1b
CABZ01117780.1,CABZ01117780.1
PHF21B,PHF21B
nup50,nup50
zgc:172139,zgc172139
large1,large1
CABZ01066312.1,CABZ01066312.1
CABZ01043953.1,CABZ01043953.1
naa40,naa40
SLC2A13,SLC2A13
abcd2,abcd2
CPNE8,CPNE8
si:ch211-266c8.1-1,sich211266c8.1-1
si:dkey-71l4.5,sidkey71l4.5
si:dkey-71l4.4,sidkey71l4.4
si:ch211-227e10.1-1,sich211227e10.1-1
si:dkey-165o8.1,sidkey165o8.1
si:dkey-71l4.3,sidkey71l4.3
si:dkey-71l4.2,sidkey71l4.2
si:dkey-84h14.1-1,sidkey84h14.1-1
si:dkey-165o8.2,sidkey165o8.2
si:dkey-261j11.1,sidkey261j11.1
si:ch211-106j21.4,sich211106j21.4
si:dkey-261j11.2,sidkey261j11.2
si:ch211-232d10.1,sich211232d10.1
si:dkey-261j11.3,sidkey261j11.3
si:dkey-71l4.1,sidkey71l4.1
si:ch211-232d10.3,sich211232d10.3
zgc:110171,zgc110171
si:ch211-106j21.2,sich211106j21.2
BX957252.2,BX957252.2
BX957252.1,BX957252.1
si:dkey-238k10.3,sidkey238k10.3
si:ch211-106j21.6,sich211106j21.6
BX957252.3,BX957252.3
zgc:174944-2,zgc1749442
si:ch73-389k6.1,sich73389k6.1
zgc:171673,zgc171673
si:ch73-158p21.2,sich73158p21.2
si:ch73-158p21.3,sich73158p21.3
zgc:123107,zgc123107
FP074874.2,FP074874.2
FP074874.1,FP074874.1
zgc:172128,zgc172128
zgc:113209,zgc113209
zgc:172128-1,zgc1721281
si:dkey-16p6.1-18,sidkey16p6.1-18
zgc:113119,zgc113119
zgc:153116,zgc153116
ftr51,ftr51
ms4a17a.17,ms4a17a.17
ms4a17a.16,ms4a17a.16
ms4a17a.11,ms4a17a.11
ms4a17a.9,ms4a17a.9
ms4a17a.8,ms4a17a.8
ms4a17a.5,ms4a17a.5
ms4a17a.2,ms4a17a.2
ms4a17a.1,ms4a17a.1
ms4a17a.7,ms4a17a.7
ms4a17a.3,ms4a17a.3
ms4a17a.6,ms4a17a.6
ms4a17a.10,ms4a17a.10
ms4a17a.4,ms4a17a.4
ms4a17a.12,ms4a17a.12
si:ch73-56d11.5,sich7356d11.5
ms4a17a.5-1,ms4a17a.5-1
CABZ01015815.1,CABZ01015815.1
CABZ01015815.2,CABZ01015815.2
CABZ01015815.4,CABZ01015815.4
CABZ01015815.5,CABZ01015815.5
CABZ01015815.3,CABZ01015815.3
si:dkey-240n22.6,sidkey240n22.6
BX005417.3,BX005417.3
si:dkey-240n22.6-1,sidkey240n22.6-1
si:dkey-240n22.3,sidkey240n22.3
BX005417.1,BX005417.1
trpm2,trpm2
si:dkey-172k15.6,sidkey172k15.6
znf1009,znf1009
znf1009-1,znf1009-1
si:dkey-240n22.8,sidkey240n22.8
BX005417.2,BX005417.2
CU467646.7,CU467646.7
CU467646.3,CU467646.3
CU467646.8,CU467646.8
si:dkey-172k15.11,sidkey172k15.11
CU467646.5,CU467646.5
znf1009-2,znf1009-2
psmb10,psmb10
si:dkey-172k15.4,sidkey172k15.4
si:dkey-172k15.3,sidkey172k15.3
zgc:174310,zgc174310
zgc:162948,zgc162948
LO018029.2,LO018029.2
LO018029.1,LO018029.1
slco1f2,slco1f2
slco1f3,slco1f3
slco1e1,slco1e1
slco1d1,slco1d1
CABZ01087415.1,CABZ01087415.1
AL935186.7,AL935186.7
AL935186.11,AL935186.11
AL935186.2,AL935186.2
AL935186.10,AL935186.10
AL935186.9,AL935186.9
AL935186.3,AL935186.3
si:dkey-61p9.11,sidkey61p9.11
PTCHD3,PTCHD3
si:dkey-61p9.9-1,sidkey61p9.9-1
hspa12a.1,hspa12a.1
si:dkey-61p9.7,sidkey61p9.7
hspa12a.2,hspa12a.2
gbp4,gbp4
AL935186.1,AL935186.1
si:dkey-238k10.1,sidkey238k10.1
si:dkey-61p9.9-2,sidkey61p9.9-2
si:dkey-238k10.2,sidkey238k10.2
si:dkey-238k10.3-1,sidkey238k10.3-1
si:dkey-207m2.4-1,sidkey207m2.4-1
BX005376.1,BX005376.1
ttll1,ttll1
pacsin2,pacsin2
arfgap3,arfgap3
ikbip,ikbip
terfa,terfa
ckap4,ckap4
cct2,cct2
nots,nots
cct2-1,cct2-1
CABZ01075274.1,CABZ01075274.1
FO704772.2,FO704772.2
FO704772.3,FO704772.3
NRXN2,NRXN2
nrxn2b,nrxn2b
MAP3K11,MAP3K11
drap1,drap1
C7H11orf68,C7H11orf68
rela,rela
CABP4,CABP4
cabz01076234.2,cabz01076234.2
zgc:175177,zgc175177
si:cabz01080528.1,sicabz01080528.1
CABZ01112025.1,CABZ01112025.1
CR926130.2,CR926130.2
CR926130.1,CR926130.1
epdl1,epdl1
dctn1a,dctn1a
CT030017.3,CT030017.3
si:dkey-31g16.2,sidkey31g16.2
si:dkeyp-74b6.2,sidkeyp74b6.2
ripk3,ripk3
khnyn,khnyn
si:cabz01090193.1,sicabz01090193.1
si:cabz01101003.1,sicabz01101003.1
emc4,emc4
lpcat4,lpcat4
nop10,nop10
si:cabz01102082.1,sicabz01102082.1
tox4b,tox4b
supt16h,supt16h
BX248243.1,BX248243.1
CT573787.2,CT573787.2
CABZ01040626.1,CABZ01040626.1
si:cabz01040626.2,sicabz01040626.2
zgc:171424,zgc171424
si:cabz01007794.1,sicabz01007794.1
si:cabz01007802.1,sicabz01007802.1
si:cabz01007807.1,sicabz01007807.1
si:cabz01007812.1,sicabz01007812.1
si:cabz01007816.2,sicabz01007816.2
si:dkey-187j14.6,sidkey187j14.6
si:dkey-187j14.4,sidkey187j14.4
zgc:172065,zgc172065
zgc:172075,zgc172075
si:dkey-187j14.7,sidkey187j14.7
zgc:66473,zgc66473
si:dkey-187j14.8,sidkey187j14.8
BX323987.1,BX323987.1
zgc:66473-1,zgc664731
si:dkey-125e8.3,sidkey125e8.3
BX322792.1,BX322792.1
si:ch211-217i17.1,sich211217i17.1
BX004857.1,BX004857.1
zgc:171695,zgc171695
si:ch73-122k23.1,sich73122k23.1
CR855393.1,CR855393.1
si:dkey-201l21.4,sidkey201l21.4
si:ch211-285c6.5,sich211285c6.5
si:ch211-285c6.4,sich211285c6.4
si:ch211-285c6.1,sich211285c6.1
si:ch211-285c6.2,sich211285c6.2
si:ch211-285c6.6,sich211285c6.6
si:ch211-285c6.3,sich211285c6.3
BX005456.1,BX005456.1
si:dkey-192d15.1,sidkey192d15.1
si:dkey-192d15.2,sidkey192d15.2
si:ch211-282j17.8,sich211282j17.8
si:ch211-282j17.1,sich211282j17.1
si:ch211-282j17.2,sich211282j17.2
si:ch211-282j17.3,sich211282j17.3
si:ch211-282j17.12,sich211282j17.12
si:ch211-282j17.5,sich211282j17.5
si:ch211-282j17.13,sich211282j17.13
si:ch211-282j17.10,sich211282j17.10
zgc:195077,zgc195077
si:dkey-88n24.10,sidkey88n24.10
si:dkey-88n24.8,sidkey88n24.8
si:dkey-88n24.7,sidkey88n24.7
si:dkey-88n24.5,sidkey88n24.5
si:dkey-88n24.3,sidkey88n24.3
si:dkey-88n24.11,sidkey88n24.11
si:dkey-88n24.10-1,sidkey88n24.10-1
si:dkey-88n24.12,sidkey88n24.12
ndrg2,ndrg2
zgc:55733,zgc55733
si:ch211-63p21.1,sich21163p21.1
si:dkey-28d5.5,sidkey28d5.5
si:dkey-28d5.14,sidkey28d5.14
si:ch211-63p21.4,sich21163p21.4
klhl33,klhl33
cbln11,cbln11
si:ch211-63p21.8,sich21163p21.8
slc12a10.2,slc12a10.2
CR383683.1,CR383683.1
slc12a10.3,slc12a10.3
slc12a10.1,slc12a10.1
si:dkey-83f18.14,sidkey83f18.14
CR318646.2,CR318646.2
CR318646.3,CR318646.3
si:dkey-83f18.11,sidkey83f18.11
si:dkey-83f18.10,sidkey83f18.10
si:dkey-83f18.4,sidkey83f18.4
si:dkey-83f18.9,sidkey83f18.9
CR318646.1,CR318646.1
si:dkey-83f18.7,sidkey83f18.7
si:dkey-83f18.15,sidkey83f18.15
zgc:162060,zgc162060
si:dkey-83f18.6,sidkey83f18.6
si:ch211-225k7.3,sich211225k7.3
si:dkey-83f18.5,sidkey83f18.5
si:dkey-83f18.3,sidkey83f18.3
si:dkey-83f18.2,sidkey83f18.2
si:ch211-225k7.6,sich211225k7.6
si:ch211-225k7.2,sich211225k7.2
si:ch211-225k7.4,sich211225k7.4
si:ch211-282j17.10-1,sich211282j17.10-1
si:ch211-225k7.5,sich211225k7.5
si:dkey-28d5.1,sidkey28d5.1
si:dkey-28d5.3,sidkey28d5.3
si:dkey-28d5.4,sidkey28d5.4
si:dkey-83f18.8,sidkey83f18.8
si:dkey-28d5.8,sidkey28d5.8
si:dkey-28d5.10,sidkey28d5.10
si:dkey-28d5.11,sidkey28d5.11
