gene	wt3-4	wt5-6	wt7-9	wt10-12	wt14-21	wt24-34	wt36-46	wt48-58	wt60-70	wt72-82	wt84-94	wt96-106	wt108-118	wt120
sap130a	377.960770927285	651.869348044753	1636.7784081187	1094.43662302804	2685.7143327727	3994.45792619032	4467.35202423777	8240.80459924911	4759.72533858318	4839.48951999529	3775.37247359438	3306.80558422445	4587.65498301051	2293.28299652997
sap130b	280.984055349295	517.143528158056	1320.255787403	925.107186022015	3337.97268366142	3733.29412067038	3531.56061675474	6376.59740916788	3288.99434043747	2678.4707201753	1945.05273624296	1580.70356114501	2099.48913318613	905.569899863947
sap18	27953.2587956121	60382.5668416788	104966.836532756	55356.8789749791	192070.2597454	146791.514862299	128520.44757341	189304.00169741	97549.4992620235	96367.3181592018	76548.1161428653	63756.0522064511	95602.1632129341	35075.9967613228
sap30bp	13982.3332100497	21681.3130714502	22657.7967890718	16559.3456453871	26150.4435595164	26932.7182948256	26867.5934398241	39850.5570536224	20535.6256629948	19375.2416027731	15780.6837161252	13196.536580571	18435.7099669382	6015.71245302288
sap30l	1824.755303418	5072.91571324484	12008.5050060883	9917.79202443406	58573.2709054104	65550.2560444016	68886.6694021382	107862.335061041	62581.7085430488	60030.3745181839	50693.2800671919	42822.8737402551	60398.6867690783	25409.9339353288
sapcd2	74.5151422607497	112.550718222143	496.466858346693	532.068168880649	3011.70091758221	4849.91842278601	5283.15991752898	5592.80333924702	2745.66351146714	2349.36571616591	2139.55389161691	2044.34470644032	2905.5561776411	784.875548538329
sar1aa	135.451879234612	173.725081272562	162.527484854503	152.23918548687	1179.506334082	1833.19083057058	2385.14042211971	5583.04316408011	4666.70179460434	7745.03461671558	5809.76656246244	5119.28600443189	6536.5446061791	2461.41180784633
sar1ab	163.083275985543	37.0352655173991	32.781710761838	39.5041134326896	1709.58030588626	2860.76528555197	2520.58587618531	4127.27192718793	1932.00801494168	2487.89884524656	3414.78191050486	3930.10338894796	4548.57086480933	1280.09999576494
sar1b	3845.12141423503	7445.94169693153	15542.6923910795	13236.4982334784	30357.3104008947	34401.1614769012	34180.8172582791	57900.4141981989	34611.759426557	38539.9494575036	31566.6919353668	26716.994377396	33375.5498137539	10910.4055268613
saraf	388.634238590616	112.65526195583	241.997340412379	451.172771533162	1299.9982800464	2850.71241986414	3092.79357087226	4716.24155913097	3316.96651869893	4110.38859605649	3933.76378629857	3865.36514298846	5295.13575984508	1788.56119149907
sardh	283.438693323858	425.910629662936	303.432173364924	69.5405662545909	175.43273431837	824.354216591264	1078.32416485258	1343.30102647985	1163.13155845721	1581.70207645198	1671.9869076016	2211.90830946908	3578.83882817584	1174.81944693023
sarm1	244.763254377834	298.305248388052	117.494104081304	36.8576285997193	495.075578248472	2173.58497665875	4344.66225148094	9579.31782649985	5268.69326371534	5210.92360112807	3094.51127342556	2764.68456505075	3758.4843768353	1593.68214339831
sarnp	13961.8326441369	26202.9768956458	44925.9701040696	28001.2981700804	61226.9667194387	51856.9858227509	62907.0860369236	92488.7573267357	46178.1125993802	37869.1509562521	29770.7465142592	25316.4858133247	35231.3554357895	16386.9727828056
sars	997.444240918445	1413.28947120519	6415.06552954697	8913.22139823976	44461.625200254	42861.4474768886	48667.5727270248	71354.2226373036	46469.4125281886	36830.9641034705	29380.7587294137	23929.0088243951	31579.8913015447	11168.4153260248
sars2	222.536294668493	234.910328722355	88.5754906108268	112.912963187268	1133.26682340314	1440.05780573832	1510.70701904927	2439.11799076481	2069.0051543402	2006.37075602729	1590.41780337138	1507.80864519659	2249.40967885814	1148.39092046389
sart1	12037.5958534262	28319.2588837183	54851.825205754	34860.2902538537	47558.7288197619	53387.1378908433	58127.8762947968	89226.7496296305	51333.9365992491	46636.0882554992	35364.3376868715	27363.6157878392	37021.4237569892	16756.3405452004
sart3	6701.38747134595	12591.5845997332	24368.8891315043	14414.7298192906	14457.6260419339	15687.2857087812	13383.3414697002	19783.9042660467	12305.6552147198	12988.4248802354	8887.30354418632	7393.71861787287	10243.4525401935	4886.595988073
sash1a	2502.4645635425	3066.91602688975	9016.44309678777	7849.51799842312	11610.2754605346	13306.001252262	13000.6633203193	17641.2951428663	12359.9804475854	13956.5600085658	13059.9231246279	11897.5591414807	15231.1086697675	6154.63580524422
sash1b	34.3019789070853	13.8809292612728	119.033221762468	91.3425529178625	846.447859823725	3010.22878740076	3390.90102908146	4132.52089311964	2552.51117008526	2733.83355857977	2191.36359279278	2005.68482893155	2425.48648886127	1068.36765907214
sass6	371.30210124297	779.916880596511	1591.14263212401	1055.40572386139	2061.24003834878	2472.62348171084	2014.07772397868	1949.19232788383	723.471962678455	511.858250185753	522.114345167426	346.784347621914	494.030209952732	188.924106600483
sat1a.1	24.5698719722261	79.2316151549657	91.0248987433051	37.4400996622921	140.051552682097	753.298626627517	983.73653196242	1244.4036184652	1449.93479621953	2116.4703842173	2987.88057705953	3496.16317006466	6531.53512377141	6999.50726631037
sat1a.2	730.314784186276	2829.49579921842	5772.93266609674	3893.9601909063	51539.2651722942	44759.5679782243	64794.1951506146	97109.7719653822	73538.6926331336	72597.0884333642	68700.6006152862	73278.6223409282	115133.711165215	43079.2344172307
sat1b	91.1795711318777	132.937829018703	252.198542120783	328.021781698384	1428.95179208005	3144.03898162872	4055.99124844822	5872.54207510773	3978.50005339067	5544.71384192263	4518.32962126312	5105.46376884556	6774.29075136412	2869.12659073858
sat2a	23.5725558944303	17.1797844726035	25.6371378397486	20.0287125014924	88.4377651042038	45.2231578589241	36.7449309600958	36.8446099285804	105.936689266319	48.9811453896949	72.9933668144674	92.6693323259786	99.3695724135808	36.3731931867479
sat2b	20.447357956419	18.7330246789223	88.9468612915247	283.415748413101	3684.04443618374	4870.60661443878	4399.23138758154	7273.1434772583	5553.8893982053	6781.61137531671	6214.73491117257	7107.26107144532	9565.61812762512	3075.02852976016
satb1a	26.0608793891391	26.9504090428735	63.2819130724851	111.004628688341	732.512783680226	1353.78518720741	2672.2659801788	6150.19241063265	4204.10231541373	4291.43085555426	2732.24513224406	2075.75844729344	2636.63573381586	1314.19670189713
satb1b	24.2720116895624	10.6792394587075	46.6483056237543	97.7033809971653	460.838779421635	1571.1018837747	3719.76249935382	7048.39529763284	7156.5408483478	7700.9400031201	5280.88792596218	4199.82178414586	6594.72844394341	2754.44650677955
satb2	1.96402463205374	0.574844791906185	10.9427728298061	55.9493090571922	545.999036113904	420.240381108269	506.098033935601	1860.76860206226	2094.92474841246	3105.91020458968	2669.97384098702	2236.25307686414	2602.19784853664	1179.91710367892
sav1	259.358532180432	401.974095359142	1469.85485422158	1424.94959358337	6492.35484032709	6039.79270487302	5891.15058769366	7771.11754903617	4710.99436162236	6400.51527358675	5923.40298696197	6924.69618175838	8496.35503416285	2418.76739696409
saxo2	4.13280872360491	10.7853682271271	21.3323218825827	31.2399539539669	369.592616334101	438.445615463378	583.895387543967	697.030297797836	320.117596947832	393.319973991128	280.40513083186	403.39384190306	487.561543267083	148.817324498925
sb:cb1058	5.89726516622836	22.069703385479	90.0267701203668	168.33558743377	901.116276126352	869.187013195028	750.309136724347	906.010081597641	764.669353057441	1379.80213899	2199.77682410468	3262.75177550825	6463.17865688631	1408.75332516377
sb:cb37	1.63917570907566	0	4.95888961921053	19.0123934335069	75.283347711679	161.247503037113	44.5642934957762	97.4594491780994	88.9383265000056	343.069921850243	438.978988568251	1927.24781000607	6617.69891389484	1236.67856385173
sb:cb470	0	2.32903405578869	15.7522652881523	11.1736002833107	640.179856984995	786.966454095166	274.587435452998	495.248476130308	212.507626487468	251.911488327008	228.571151236177	87.6944104782833	205.195695976228	81.7973423034517
sb:cb649	23.6656871713135	159.439772335724	161.463768180872	96.9912281796606	808.12592231618	1034.48715594704	644.15600755174	753.106132564925	458.369758429073	423.247050117319	479.58757228066	563.02564505995	749.838835545789	310.432967836217
sb:cb81	6750.3274884546	17785.7534471919	22392.276248289	14172.4031412772	34777.0329998157	64895.6754987612	71804.0634489852	47416.6246137468	12782.265095072	6697.43489423614	4783.29677943904	4655.42752649612	6315.73545752217	2753.56699974931
sbds	892.905621636447	1499.46517556395	4440.96465844517	4164.08390493053	10092.0511296433	9112.63288017349	7805.74972182541	11535.0411866876	5885.82911906917	7404.93643374728	6761.89775057116	7143.50692710261	10008.7108243581	3498.3345240664
sbf1	279.162773713342	448.288279185104	593.896416678441	568.841989730847	3678.45456249899	5934.90317853378	6994.27594613778	11677.0137334339	8487.31233978481	9835.45999572749	6739.45962600183	6942.33415635757	9187.28558860079	3969.89040612929
sbf2	54.9590743255013	75.0525751834176	122.868206531459	137.869473924449	945.642786233849	2168.2808992132	3005.5346299183	4588.25817356666	3788.57121357125	4427.67861592014	3293.23088224093	2968.57877548755	4582.73687616579	1559.57915725523
sbk3	3.13056954429728	0.830426839395449	1.79791441927364	13.9093833275452	28.0688054161835	125.290229657394	188.097135407971	344.851892935038	129.720867416345	215.086183057635	324.738348398507	459.270765476973	586.973467923791	206.609884678959
sbno1	1671.15882483356	3724.21449684866	8627.73081376987	4751.14195055809	8861.37616499944	8242.88396244447	8849.13132211514	11655.7594936397	7220.39749194397	6782.22477732656	5742.79976892228	5113.50164388692	7254.65968239535	3172.90547477175
sbno2a	94.2344223728001	283.2510438425	918.695629111265	569.557777086278	1321.50640823366	2344.01089395031	3782.91338182243	4530.37414170421	3713.81689544178	2718.48482964687	2456.2624556543	1852.41051551686	2542.75256747726	951.212951928292
sc5d	527.585674171369	578.831251640016	369.676967006052	532.857596533452	2298.52236895597	3292.34034225727	3636.36771830037	6126.09637643732	4131.72089229208	6605.78233981045	8935.26565871137	7036.1221139081	12266.831418445	2064.52835602116
sc:d0202	18.0457217945581	25.3062819498802	44.5823265133676	88.8809970909971	619.954710602287	718.688038420779	1043.83313918612	2083.87626065302	2042.25591022952	3673.12030611761	3348.25495984409	4097.67179557031	5740.63995244545	2703.24580907112
sc:d0284	0.355075808685154	3.0183311770646	5.13250756234312	0	91.8349619531928	139.356752769187	122.280768883597	229.418636585881	113.226003620739	196.667053087096	243.016638841155	245.441410670553	278.483191592194	117.464615294963
sc:d189	4.34071920178775	10.7725165836315	3.84505954558387	12.8914720329965	35.4902652871853	71.5545840385157	87.1217186822437	162.394947515495	339.670438049745	960.88267839937	350.03308204074	623.013967521348	757.416527013306	135.82202914238
sc:d217	153.754849929084	374.98093730718	665.142337820389	395.112521234054	211.392647716386	1072.19533714685	1393.4876442522	3241.95168158998	2244.70757035343	4097.00272551041	2747.46835460824	2751.90020924226	3080.43242667589	1485.40790709545
scaf1	6447.50096671458	14224.422520314	21325.0185749283	13868.944911744	22023.3068905153	34321.2626738367	45208.4844961816	64112.3489926559	39888.5785996671	34923.2665650574	27061.3064038384	20513.1092160579	26623.3813795945	11171.3112129842
scaf11	2205.81866458592	5499.98226113294	9330.95077509634	5733.9438436706	10560.5037612535	8684.08017051187	7794.37860478197	9271.32578627103	6528.75464532984	6208.39290947216	5940.69916798629	5500.34454626824	7520.13034826198	2839.40134809272
scaf4a	4034.20589819089	7187.13507308232	14066.2706350193	9251.76510938581	13781.6752787718	15688.0137706188	17668.432070129	24219.0740876147	13275.9294535833	11771.4817915686	8541.16001277347	7396.50753212283	10553.6527404001	4235.0676966666
scaf4b	818.94079164412	2095.77549191004	4645.8210654733	2704.78502811721	8244.84530667979	6902.56804273515	9051.50326214398	11872.2897937827	7893.38050325042	8225.67759146863	6241.66468919725	5690.97123089059	8239.56956403856	3089.74431541883
scai	112.717207278837	96.6285806615736	233.848694681937	270.998561271095	1117.25816385037	2849.69381432979	6426.12358583204	14403.046039798	9839.00385643893	11090.9240871828	6800.10056533459	6274.91023113024	8308.51549634525	5029.30652942636
scamp1	167.129212614728	305.991944576481	752.070675989197	738.887194578942	3193.78129918586	5217.86457877473	7136.68505307537	12975.1881495357	8524.48431647493	10784.5906295414	8134.64476196096	6772.63973371826	9545.430466559	4136.9538806936
scamp2	694.418027626263	1336.58889449115	2201.9932982544	1760.23423827116	10529.1983223747	12297.4173570803	10731.6570604686	16237.1198399303	8961.53501344901	11371.0165416961	11350.895989654	12190.3544117496	16129.4413912437	3998.47730262847
scamp2l	1624.04102885203	1268.05124223052	321.875511233221	117.822169359597	1143.25830181483	2221.57474037602	2106.57708103786	3247.95563942471	1407.93620439206	1441.4104683525	2497.61026070441	2460.68591380569	2859.70407761335	738.978870593732
scamp3	131.923526306906	250.906057262102	243.892175124068	371.406206692787	1360.90926919634	2511.84824223255	5260.64734216956	9720.55107841607	8088.16103711099	7084.38863027154	5564.95174369058	4831.69310724854	6186.58508486709	2261.04817163058
scamp4	107.897105175677	98.6855939763194	333.213803029408	365.173083146146	2721.32946925435	2981.22396212477	2228.08085181099	3392.58722323018	1908.74782812557	2118.55414719995	2055.76472292922	2120.24881384129	2872.66357601684	1304.98161124568
scamp5a	147.413379300005	1071.8817617288	4102.06939058613	2279.86057117712	3861.6647846367	7227.25853209152	9821.49205689007	19985.4949210183	15599.4620541393	21143.6298618643	14157.726298844	12395.1469431344	16387.6098303845	11780.2580536708
scamp5b	4.38720413536058	16.1069581641658	9.35485824958666	8.76015197958025	18.1853504734172	51.6007120678068	146.76059744826	633.319230108697	1526.60874034497	3265.53108406561	2560.71978963162	2526.35737956841	2808.84571542629	1465.19722013801
scap	104.900754750059	128.583342848625	230.792118463696	383.525630912136	2374.43840265226	2882.01004609957	3150.67059558579	6389.17316629063	3958.20609588859	4502.37758848073	3545.2295569674	3248.38819530816	4850.58321533589	2334.02817682873
scaper	34.7135609592443	48.1152142590369	205.91044806371	386.048748357576	2353.42389073248	4172.36519686805	4943.14120010307	9329.43792192197	7301.84382920234	7185.00927233882	5146.60302825524	4311.23583044775	6116.62106062158	2326.10944740291
scara3	3.61140103568598	2.03128173877717	4.08126311815459	10.6696397619725	63.063614597399	246.691133681589	636.76970835217	1371.50844863784	1115.70349619664	3044.70320541508	1935.8565112168	2172.83200630295	3497.93294995259	1024.40880846689
scara5	30.1482658573383	66.7671467290537	61.8092331024567	114.708686626642	310.292790175762	542.807099819149	694.759670919073	1075.02696020961	1242.3677838364	2295.74013622818	1646.6708150402	2113.34321400396	2859.52834070548	1071.66471495433
scarb1	413.926246387951	466.266239148942	530.432158543364	580.738385993725	2845.71438313532	1879.19492084774	1287.77911098277	2024.11845343444	1351.84003204235	2105.18255303518	1775.116691418	2114.4919072669	2818.70840554202	827.813351164203
scarb2a	519.844636820391	1419.16195729515	4506.09421315347	5891.77523051656	24347.4578339109	27019.682433834	23256.8968131686	32772.5665837024	17739.9369696685	21980.6400494775	19091.7300958786	16825.9469559452	25067.4471115143	9092.60409604987
scarb2c	281.425977513443	601.070720291658	535.541287222845	99.3128561873381	918.419572317516	2072.10921248846	3623.81058880979	5083.1708219964	4073.72845133102	6545.43233049441	5203.74970143611	5891.18421695591	7916.73997569912	3154.62515060454
scarf1	8.34894614823185	1.68665727643027	5.20271978080234	52.6631919716742	643.626577953155	1529.64226848417	1067.29002994815	1275.9472826352	564.667085223904	1203.3109632177	962.596298646914	976.254995751232	1326.0178142999	509.668740426213
sccpdha	35.1472323865937	40.1720813691467	20.52798969198	31.2240022414075	149.507655440715	57.3108637372677	72.5875772029353	141.798985224483	90.4443183831	316.792236428043	477.930812476644	652.964954188874	1265.26413326541	427.913608368727
sccpdhb	424.349987882239	562.464341024595	274.189371323244	652.035805884207	7856.90105575501	8223.90812271132	8510.79604557376	11256.0713598356	8881.75579634652	11628.634260445	11486.4068848587	11358.4949716691	16819.0616987449	5910.65700141686
scd	27.1247258844735	38.0827351704629	101.005658006189	174.343746879643	422.770435072008	254.44262412294	329.343743334005	479.769517670268	245.193431016071	375.862862615679	259.175481196783	321.037399720976	491.800808285703	168.084143227442
scdb	9.53002935760374	11.3607452794033	37.4854324349945	48.7371804459291	314.303156599562	1934.58361341875	4264.86191405017	10031.4301020814	9187.47439854458	12312.4916580499	7809.55561299485	7042.74187346861	9627.18457617779	8129.42767308253
scel	52.934468228996	111.050142488641	178.403955329074	150.484387960054	3805.51059972044	10956.2758715254	15268.8761538863	17104.1380737224	14699.4319179676	24510.3308753799	65216.0189317294	77309.574244642	119061.505028985	24179.5848361531
scfd1	776.005829543083	777.399762214196	1292.05021307161	2168.87014277558	7982.18410880193	9137.58406199886	11451.5943435228	17610.4465272103	12627.300307262	10615.2849897161	10087.2584253332	8144.35646547788	10348.1727447498	3346.21987048748
scfd2	95.7241037530778	92.6412207708826	70.7536139511358	58.3972278999497	189.356421320071	208.997559431487	312.311649448068	482.315852110142	417.087542424637	300.67136142738	229.782660923947	145.11890605178	236.520560514622	121.311507537589
scg2a	0	11.1196580840057	27.9165256954547	2.93902028360635	709.424275067665	7254.11804849774	11477.8828566431	12359.1327057728	7937.80036035838	11963.5835598091	7637.2299469716	8557.12700294107	11908.7638395479	7547.09840076716
scg2b	1.10472823685373	0	1.35267977843323	0	991.990973773586	8491.16736166731	18865.9741663178	33254.1930117571	30185.8147716845	43708.2575651523	26750.3859505096	30773.0112217044	45699.8006856547	21965.2075138683
scg3	291.68117891686	494.732705132628	464.320852484693	339.042911773926	5040.62599335852	6695.90577012429	10291.8362847134	27190.0798681584	30075.0388213417	40733.2421349596	25807.5532615617	27875.1902179905	32475.2448173427	12714.2953830229
scgn	0	3.06091215182124	1.03885310617079	24.966262261965	496.569881118155	1252.94599640042	1304.87853124539	1554.57970533341	1249.34833449052	3750.87934752411	3344.27001756109	3459.66583006325	5007.77877180558	2149.12032909536
schip1	6.62707310160356	25.7557081060379	367.548234620478	2005.0664264933	7729.27268066064	14610.3924381426	16986.91619519	24655.53421874	18223.6551376895	19193.3883035627	15028.0588325099	12704.4615001897	17021.6013666092	10966.0179058156
scin	2.25454436586248	21.4138905851611	6.85825788000494	14.1744120628371	110.794450778817	136.992353770671	129.269841008433	315.750189931253	193.174238344906	451.286748560466	397.843426198645	447.78822861208	386.172072270687	191.385715440572
scinla	0	4.37871080998472	15.1705029234476	456.587853158725	8490.60446057218	17878.3085931909	16124.886164812	22340.134327746	14958.4533535013	35319.4079586223	38280.3258982674	77617.8751461692	143755.470753393	35856.8123032234
scinlb	17.5418219731298	74.7499972971758	924.448833630669	829.976235665118	2669.35395343	3799.7952719476	4806.66168891234	6338.87752290681	3191.07341803744	6102.08862941126	6552.17227518892	7835.34669011537	9674.52838854843	2489.20562460651
sclt1	806.574167563485	1554.12006301351	4516.11698442919	2481.76798978897	6446.38987387859	6694.86411873457	6314.21040884115	6661.93503234852	3820.13866210974	3522.88661407284	2539.86730233954	2549.71608215902	3496.04632815414	1442.04261454083
scly	179.824872731557	196.305485043275	305.279125813994	490.041884475579	1953.68957257254	1974.22857956054	1807.63172963742	2677.97076531749	1644.94976310799	1974.96192818003	1804.18917662319	2009.44088428563	2693.96536675382	1085.58678080326
scmh1	40.2099446402212	111.749076612636	212.673435311905	248.238724419462	271.598709080726	442.954096680282	513.15319480074	811.647575604622	455.186844841507	505.255818029503	332.001052956903	292.406249142731	357.32466297932	165.942920878155
scml2	494.748780561169	2322.38548545119	5725.32157902106	3792.75707172721	8838.3237508593	10605.0687042917	19416.0823638284	30656.9559877676	13496.623858338	9359.58398447121	6255.45720372873	4448.83912228351	6028.00416182708	2672.03459588101
scml4	64.4221419559882	49.5416910716642	51.784547484333	37.4206329582939	277.175513092634	1228.72362142186	2950.47905875459	8201.76213859689	7904.80156777539	8940.88921410863	5124.95681478409	3989.259267304	5419.7173084054	3986.70380214472
scn1ba	6.10088221444959	19.7704218734982	64.0377056644292	266.211494494911	1804.70522549793	5736.22889677134	8537.59525256532	13657.5790091899	10182.7476710862	13234.6075626737	8807.84951186764	9256.33511058288	12726.3778882936	5274.57752189638
scn1bb	124.830016996903	112.595287479539	98.2800132114663	48.8772384623654	148.693507073755	696.87242399653	1495.4594770371	3037.80878252334	3070.21793238575	4032.17101340044	2439.20420598617	2278.86681599998	3159.66716901931	2880.82830276315
scn1laa	139.084269734603	156.591986229036	19.6005170678024	7.7327482975514	69.2555888152447	190.093475201006	187.317046826217	242.043267664047	318.805368672969	428.493512925581	562.70260110008	543.040164941478	984.714358442093	485.422724436583
scn1lab	1.0901558922926	4.78258602604202	14.2749695415719	7.23738571795996	137.976762819932	1027.78943404249	2846.7480505404	5268.66178836769	4823.77823460214	4628.03107388297	3693.07824334111	2590.55659104672	3708.97245379216	2033.57238410046
scn3b	0	12.1909641806975	34.2552816982896	22.0397289158125	314.944710889285	1296.07008963277	2863.73059056866	6490.70486334433	7350.33910531135	13372.20749046	8129.27737603812	10349.3892397305	11397.1155664723	5093.07924300697
scn4aa	0	2.27946204695692	4.51557073631185	1.44154533660084	4.82432263092293	2.32439149465308	55.8944299391771	34.3364400030556	15.4701237571358	61.4835512225488	25.1792100249756	38.1680550288097	39.5604498902001	9.09234930469228
scn4ab	7.27522790782133	5.14485610373046	8.35536944522694	17.415079258692	96.0851184418681	196.745362846774	160.399681697115	987.619703893025	1318.04923142615	5179.02684053658	3771.31582203408	6779.41286756681	9395.50606947357	3979.23232777264
scn4ba	1.96707861331745	7.89216675263073	8.02469460506097	26.3477712647701	233.604132240682	700.195850581711	1933.31168002505	5984.83165386916	6037.96828404914	8274.55513988603	6747.75725504204	7762.85141084225	8705.72697353047	5292.31396849373
scn4bb	119.256367364518	246.468481159821	334.023779840086	313.98478232263	1469.11817021625	1055.80476857538	590.182678962082	884.745577026725	508.447691912663	601.698911460093	842.583795394359	1026.94832089371	1471.01584838641	1002.92204703803
scn5lab	114.943956362918	69.6192408421592	13.8159631268984	7.60864785502121	193.500580393511	330.858070242376	653.528486324212	1024.44622942316	1055.74996100387	1199.51738381774	877.762083300145	848.707496958079	995.923435436842	481.616996486879
scn8aa	9.60298703234102	7.39680720543217	20.3306402378175	13.1433061190684	574.98787913219	3200.80335618465	6583.72463791103	14737.724889973	13988.4232743677	15978.3098900322	11885.7210362908	9134.65712310739	12179.4212423151	7784.45274612691
scn8ab	8.29489227486329	10.2730904233176	56.3338600506586	29.6526922931558	462.272992688722	2142.38610351686	3747.6409135024	7359.79844565421	5985.72654522698	6905.83069897362	4901.81538627259	4596.22241938759	5962.90646875747	4840.22238574678
scnm1	1502.9981768537	1429.97595381963	1137.99525727431	987.003935584534	1432.93134547499	2355.5203410488	2208.14628025314	3962.21993764847	1995.17647728287	2562.7791486473	2291.77091607723	2005.30511831914	2280.98284147379	1142.09761948372
sco1	351.082529520077	953.129977235465	2380.63373968093	2630.50536612573	8953.36580145229	9085.45889197728	8704.77769624985	14860.4555085037	10740.7021860769	10366.7812842685	8087.45779184585	7979.37257948712	11276.0857898162	4325.38913403217
sco2	272.372872396065	767.261229328785	3050.61127008317	2395.77181665958	6202.9334771868	4923.12027497477	4138.00802897075	7892.10338737744	4967.66292261295	5497.80985003703	4485.59839744232	3514.44211784214	5223.72340777284	2145.76257434108
scoca	869.637494900957	1593.01324165164	4529.11638338505	4064.24059677093	4280.42707243812	6024.06850426419	5954.12945212874	8175.86969665871	4226.21709770643	4619.91595156854	4421.97055382654	4234.26738427188	5279.47288753916	2338.51499677106
scocb	322.25918058896	1337.39172586584	6923.00647870805	8986.94797634942	10783.8248369885	14634.5771815543	20597.1154898851	40831.9677452466	31067.1076229694	33674.540943643	24524.4531522321	21470.2774090149	29213.2604042719	13001.3897271634
scospondin	2.19503685347941	20.3368253598332	18.6941565115214	40.7075420236525	956.484938152272	796.951557732348	517.332916864814	788.837334687197	209.417726838863	669.720167316248	834.532155118941	541.188837384949	510.681232862932	498.936224522928
scp2a	74.55091524927	107.907907831206	113.643396126538	343.196648616584	2004.33498403871	2758.64968672734	2870.72234955675	4353.59857717466	3518.25851684565	8061.54974577255	11695.4744018406	18642.9924344661	34741.5896071049	8104.33872606003
scp2b	1768.63972098709	3062.43972163957	4393.20094403125	2699.64733858445	1726.976521923	2370.68020461534	3437.40775894702	5497.03886532298	4760.01357463528	4250.59987313803	4433.31023900743	4328.95720762406	5903.3253207157	2627.39214587783
scpep1	2701.33507662503	3058.86322788661	1777.86686266268	2415.31256039522	10674.1917567155	10521.7452596486	7904.60174710305	11608.7545524733	7868.91213691638	10294.7232033188	10371.8778492217	10856.4860853886	12765.2247019184	5084.38978275578
scpp1	0.51703634765524	1.32348261306726	3.04604888288507	2.92541232416485	4.85214153233585	6.10187399779895	10.0796982534665	34.0221354058273	37.3780713285816	241.518982092196	297.783871058423	531.630904367714	576.492591893737	472.358722946705
scpp5	6.53271323631405	24.5554573846154	52.4529218236672	103.514710729519	172.92321338489	105.493151175582	29.8331594770037	81.7462293327359	363.984534542345	3257.15603631213	5494.16315927028	3674.22035307632	8478.76655585358	5322.78491759656
scpp7	0	1.00220485067148	0.724900326205147	0	0	0	0	0	89.5554072115908	869.902174752138	312.671456195121	349.638042315567	156.047493076853	340.126958568975
scpp8	16.6147908155632	18.6444975899893	5.88045850001008	10.2845389098389	164.441894277441	653.311295856651	914.23712895331	1732.47139471767	1345.73182115583	2082.19408815352	2543.41737268782	3390.70734585917	4386.51106621733	1349.71324021773
scpp9	2.98091558433459	3.22553769796983	2.00123205377015	1.63295934465414	33.8164400219853	28.9091825417527	24.8988476892056	6.45998621825073	42.7257144430557	2398.82585938024	3454.60551461834	217.956072618117	5875.66972422257	1050.17465705205
scrib	356.573130813246	846.086081809323	1820.56825253918	1497.06620164804	10331.6379841686	9993.21145579069	9019.83997135713	12562.4552901762	6952.95640892076	7193.64144645707	6691.55953083577	6678.98237761113	8918.09165328789	3044.47201020772
scrn2	116.665323435066	156.506020304337	117.285176319406	13.6873506120787	614.988684056704	1460.16606471398	1766.82000818687	4022.77394609639	6371.54750979915	11678.7315628508	10892.1450121468	9919.67637757204	13560.2460775412	4949.59099867283
scrn3	101.88229576791	94.1266737526696	123.778655183657	118.421558742162	571.013714370055	1241.64624821182	1610.58177496485	3091.6123683017	3594.77450870241	4675.08752402195	3717.75240296929	4240.93982286786	6973.82254966086	2682.16844009098
scrt1a	12.276358333164	7.8028153493049	0.956937799043062	18.1101397312193	1782.0038933213	46634.1885568412	121119.039511808	191570.215751073	63466.8579528492	41249.296416957	26681.0065240122	16142.8395340861	24601.2934073242	15083.4970926158
scrt1b	2.28505171547611	1.25502008032128	4.29937068790191	3.78931413414172	55.1106846280982	1894.30228267878	8232.16943712484	17868.409759265	7592.98477949815	11092.5462574119	6943.62279724851	5836.73949919206	10384.7243401337	3907.50828126318
scrt2	0	0	6.71394798248815	238.067408052375	9404.35272080897	40250.4504936651	84439.95100658	132093.023216858	75042.8659660646	59580.5928193525	39449.2718341054	28182.1209833805	41746.7190480507	12587.2039361366
sctr	0	1.23456790123457	0.903342366757001	1.81835749815115	7.63161498917193	40.6527169417194	10.2866180934527	50.0363828269699	66.4044272247112	127.577610859053	139.207396277648	236.208248416602	356.075138628073	167.286043940085
scube1	7.42580374990274	23.0543422971287	862.766095825395	541.929294836983	1702.68254837336	4533.81476549188	3337.79218828114	4835.53589510997	3389.95361863721	4956.72992973925	4082.09298829561	4649.25838691921	6085.04471454698	2545.71478648385
scube2	317.138760968659	690.843282677588	1098.49998010517	1536.71980398178	7829.32670052284	10772.6413145905	7432.70029912895	7373.63915072108	2562.47836528192	2802.63514920337	2101.59645038912	2229.8218214949	2774.19475547267	1172.62823725754
scube3	16.4017165213268	46.4180837836884	55.3197049285708	113.19213968228	853.184433545277	1722.40958138402	1915.9336889147	1808.39281997592	1034.30675124742	1411.61746176199	1100.79067226046	843.098439061093	1301.00495067768	660.741482356004
scxa	0	0	11.1251768083053	54.8565088964783	165.364345531428	892.198348562783	1841.16980596625	5328.99014441297	4579.10109262673	6283.48841833128	6335.38184479207	5490.18014972434	6484.37801396314	2159.87403809191
